Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 05, 2018",0.010101,0.010296,0.007765,0.007971,919.85,509611
"Feb 04, 2018",0.010908,0.011185,0.009122,0.0102,366.53,651875
"Feb 03, 2018",0.010458,0.012092,0.009432,0.010903,821.1,696479
"Feb 02, 2018",0.010534,0.011183,0.008637,0.010422,1060.71,665557
"Feb 01, 2018",0.013425,0.01397,0.009462,0.010556,2249.23,673848
"Jan 31, 2018",0.013022,0.014715,0.011993,0.013394,2239.97,854661
"Jan 30, 2018",0.015232,0.015721,0.012786,0.013001,1432.19,829310
"Jan 29, 2018",0.014732,0.015653,0.014001,0.015227,2219.13,970878
"Jan 28, 2018",0.015413,0.016838,0.014657,0.014746,1355.67,939834
"Jan 27, 2018",0.013017,0.016392,0.01118,0.015562,3008.41,991520
"Jan 26, 2018",0.013169,0.015333,0.01107,0.013026,4173.54,829611
"Jan 25, 2018",0.01495,0.015819,0.01231,0.013204,3057.07,840660
"Jan 24, 2018",0.012466,0.015008,0.011913,0.014708,5382.98,936010
"Jan 23, 2018",0.015485,0.016311,0.012329,0.012473,6742.44,793510
"Jan 22, 2018",0.01776,0.018235,0.012614,0.015526,1719.59,987348
"Jan 21, 2018",0.020211,0.020211,0.016242,0.017521,3217.32,1113800
"Jan 20, 2018",0.0187,0.021756,0.01869,0.020164,1738.28,1281308
"Jan 19, 2018",0.021201,0.023309,0.014062,0.018499,17580.6,1175087
"Jan 18, 2018",0.019939,0.023083,0.018041,0.021198,11618.9,1346043
"Jan 17, 2018",0.014963,0.022188,0.013775,0.019862,12063.3,1260759
"Jan 16, 2018",0.021181,0.021181,0.013708,0.015039,18802.6,954228
"Jan 15, 2018",0.024367,0.027374,0.018323,0.021155,3450.63,1341730
"Jan 14, 2018",0.027717,0.028952,0.020838,0.024545,3977.38,1556201
"Jan 13, 2018",0.024349,0.032811,0.023247,0.027699,5750.92,1755447
"Jan 12, 2018",0.026046,0.026155,0.022421,0.024377,4622.91,1544362
"Jan 11, 2018",0.027716,0.027817,0.021298,0.024668,6199.66,1562235
"Jan 10, 2018",0.035781,0.036,0.021953,0.027747,18284.5,1756518
